timestamp,feature_1,feature_2,feature_3,target,prediction,probability
2024-04-16 14:00:00,106.0441,36.9527,1.9006,0,0,0.4425
2024-04-16 15:00:00,140.941,84.0078,13.5168,0,1,0.8527
2024-04-16 16:00:00,117.9098,80.4815,4.7379,1,1,0.7146
2024-04-16 17:00:00,140.8757,46.343,6.6461,0,0,0.4021
2024-04-16 18:00:00,115.1371,46.5183,10.434,0,0,0.295
2024-04-16 19:00:00,114.5936,62.1958,5.638,0,1,0.3749
2024-04-16 20:00:00,106.111,68.9778,7.7314,0,1,0.8314
2024-04-16 21:00:00,116.7511,52.4804,0.4483,1,1,0.6222
2024-04-16 22:00:00,119.3481,56.1382,0.0435,0,1,0.5472
2024-04-16 23:00:00,141.6242,78.5044,9.9115,0,1,0.7122
2024-04-17 00:00:00,142.4577,23.4353,0.271,1,0,0.1804
2024-04-17 01:00:00,116.9943,45.7755,9.5731,1,0,0.5546
2024-04-17 02:00:00,136.8385,30.4234,1.8792,1,0,0.1934
2024-04-17 03:00:00,67.6741,77.4223,11.6039,0,1,0.7223
2024-04-17 04:00:00,107.168,52.6994,1.1345,1,1,0.4853
2024-04-17 05:00:00,119.8262,56.4243,0.8161,0,1,0.4887
2024-04-17 06:00:00,131.0343,80.7377,1.1977,1,1,0.8776
2024-04-17 07:00:00,122.886,78.1859,9.1842,0,1,0.7579
2024-04-17 08:00:00,114.4708,75.0259,2.2545,0,1,0.7133
2024-04-17 09:00:00,107.3503,51.5261,11.998,1,1,0.6383
2024-04-17 10:00:00,101.4097,81.2723,4.3787,0,1,1.0714
2024-04-17 11:00:00,148.9086,38.1767,8.8087,0,0,0.4076
2024-04-17 12:00:00,135.2087,26.9062,3.2226,0,0,0.3121
2024-04-17 13:00:00,138.478,79.3118,6.0803,0,1,0.8704
2024-04-17 14:00:00,115.6785,72.8147,1.7106,0,1,0.7613
2024-04-17 15:00:00,106.1004,28.8626,0.5351,0,0,0.2345
2024-04-17 16:00:00,125.2577,50.4975,4.1264,1,1,0.3766
2024-04-17 17:00:00,115.077,60.2602,11.5539,0,1,0.718
2024-04-17 18:00:00,113.2636,43.723,0.8245,0,0,0.3496
2024-04-17 19:00:00,115.0849,61.9758,2.6823,1,1,0.6125
2024-04-17 20:00:00,104.3957,21.5511,3.7997,1,0,0.0486
2024-04-17 21:00:00,100.2067,94.9019,4.8155,0,1,0.818
2024-04-17 22:00:00,111.2761,10.8713,0.8615,1,0,0.1864
2024-04-17 23:00:00,91.175,82.9361,4.0184,0,1,0.8735
2024-04-18 00:00:00,126.0764,85.0869,3.1703,0,1,0.8414
2024-04-18 01:00:00,130.3106,40.584,20.4626,0,0,0.4633
2024-04-18 02:00:00,102.0247,47.7233,5.8553,1,0,0.3251
2024-04-18 03:00:00,83.4164,71.7187,11.6989,0,1,0.7696
2024-04-18 04:00:00,122.5014,46.3032,18.6746,0,0,0.527
2024-04-18 05:00:00,119.7777,80.0779,5.4513,1,1,0.6915
2024-04-18 06:00:00,115.9489,58.3844,0.7929,1,1,0.6456
2024-04-18 07:00:00,92.1094,39.3472,2.9431,1,0,0.516
2024-04-18 08:00:00,81.8478,12.0916,7.0462,1,0,0.0856
2024-04-18 09:00:00,145.7312,80.6822,0.7286,0,1,0.813
2024-04-18 10:00:00,111.8028,92.993,2.3978,0,1,1.0191
2024-04-18 11:00:00,124.4969,23.8322,2.3851,1,0,0.2491
2024-04-18 12:00:00,114.3785,95.7374,0.9344,0,1,0.9307
2024-04-18 13:00:00,122.9104,39.7225,0.1008,1,0,0.2992
2024-04-18 14:00:00,93.1308,66.6855,5.8257,0,1,0.6635
2024-04-18 15:00:00,107.7944,64.2703,8.5174,0,1,0.4244
2024-04-18 16:00:00,91.7828,64.7054,13.3641,0,1,0.7531
2024-04-18 17:00:00,96.5103,88.025,4.3961,0,1,0.7825
2024-04-18 18:00:00,103.1742,98.2155,1.0034,0,1,0.9258
2024-04-18 19:00:00,83.8509,28.3784,11.221,1,0,0.2916
2024-04-18 20:00:00,107.5494,45.1573,17.5825,0,0,0.4389
2024-04-18 21:00:00,103.1571,58.1042,14.6501,1,1,0.7253
2024-04-18 22:00:00,94.79,26.9505,4.1826,1,0,0.2515
2024-04-18 23:00:00,113.35,19.7775,10.8404,1,0,0.1896
2024-04-19 00:00:00,115.4962,61.2564,22.0379,0,1,0.6072
2024-04-19 01:00:00,100.957,50.6382,10.8794,1,1,0.6507
2024-04-19 02:00:00,151.1549,90.5269,0.3569,0,1,0.7601
2024-04-19 03:00:00,128.3681,18.3917,0.7248,1,0,0.092
2024-04-19 04:00:00,135.4836,19.3882,1.7841,0,0,0.1821
2024-04-19 05:00:00,109.9396,59.7616,2.5012,0,1,0.5887
2024-04-19 06:00:00,131.479,12.8853,0.8096,1,0,0.0544
2024-04-19 07:00:00,129.2297,72.0122,24.7361,0,1,0.9487
2024-04-19 08:00:00,97.7938,53.9752,7.8263,1,1,0.6658
2024-04-19 09:00:00,103.726,26.8023,5.5267,1,0,0.4259
2024-04-19 10:00:00,167.1397,16.2542,16.2952,1,0,0.2313
2024-04-19 11:00:00,108.5135,96.6695,1.9335,0,1,1.0158
2024-04-19 12:00:00,124.3504,35.5436,6.2137,0,0,0.471
2024-04-19 13:00:00,111.9908,30.9735,14.8563,1,0,0.1461
2024-04-19 14:00:00,130.4375,69.3613,0.4336,0,1,0.8157
2024-04-19 15:00:00,98.2505,16.2981,4.6167,1,0,0.1107
2024-04-19 16:00:00,98.0667,15.1708,8.0302,1,0,0.1242
2024-04-19 17:00:00,135.7998,56.6679,0.0804,1,1,0.5755
2024-04-19 18:00:00,119.3049,25.4643,11.0842,1,0,0.4262
2024-04-19 19:00:00,72.1172,87.3737,2.7042,0,1,0.8215
2024-04-19 20:00:00,116.2289,46.9775,0.926,0,0,0.4021
2024-04-19 21:00:00,112.6126,24.1332,9.5275,0,0,0.1702
2024-04-19 22:00:00,128.3628,19.967,1.0661,1,0,0.3355
2024-04-19 23:00:00,121.4971,58.2808,1.6442,0,1,0.7981
2024-04-20 00:00:00,121.8764,53.0426,3.6743,1,1,0.5475
2024-04-20 01:00:00,117.389,16.1887,12.3802,0,0,0.0791
2024-04-20 02:00:00,120.9764,95.9587,3.3629,0,1,1.0935
2024-04-20 03:00:00,95.5223,87.913,11.8126,0,1,0.7267
2024-04-20 04:00:00,101.4859,21.6939,0.2671,1,0,0.1703
2024-04-20 05:00:00,100.831,28.5109,1.3643,0,0,0.3282
2024-04-20 06:00:00,92.2099,48.8981,1.831,1,0,0.5058
2024-04-20 07:00:00,129.7923,73.8704,2.9795,1,1,0.7966
2024-04-20 08:00:00,134.9052,52.7302,2.8365,0,1,0.5175
2024-04-20 09:00:00,126.7304,64.3339,0.2065,1,1,0.7076
2024-04-20 10:00:00,105.2883,94.5239,6.9314,0,1,1.0082
2024-04-20 11:00:00,106.4252,62.8743,7.1307,1,1,0.6985
2024-04-20 12:00:00,108.1473,55.2228,3.0633,0,1,0.6097
2024-04-20 13:00:00,135.564,71.6352,0.4182,0,1,0.7424
2024-04-20 14:00:00,125.2211,34.7897,4.0067,1,0,0.4382
2024-04-20 15:00:00,146.6305,10.6699,0.7,1,0,-0.073
2024-04-20 16:00:00,98.8171,22.8423,19.1404,1,0,0.387
2024-04-20 17:00:00,111.9579,15.7573,4.8931,1,0,0.2849
2024-04-20 18:00:00,93.6869,45.9313,6.6334,0,0,0.4192
2024-04-20 19:00:00,90.9269,82.6809,0.097,0,1,0.8642
2024-04-20 20:00:00,113.2181,57.3271,2.3956,0,1,0.6011
2024-04-20 21:00:00,110.0371,91.9272,11.745,0,1,0.8462
2024-04-20 22:00:00,106.9146,89.1315,2.3903,0,1,0.8635
2024-04-20 23:00:00,88.8702,51.4184,0.1832,0,1,0.4771
2024-04-21 00:00:00,119.4597,61.8519,5.5722,0,1,0.5766
2024-04-21 01:00:00,110.9754,76.3562,5.9677,0,1,0.7907
2024-04-21 02:00:00,132.158,35.9121,2.0446,0,0,0.4341
2024-04-21 03:00:00,125.7277,89.2895,8.1265,0,1,0.9944
2024-04-21 04:00:00,92.8321,51.0676,9.608,0,1,0.4387
2024-04-21 05:00:00,123.0055,73.0285,7.6652,0,1,0.7169
2024-04-21 06:00:00,105.438,74.0483,2.6144,0,1,0.7794
2024-04-21 07:00:00,143.1069,36.7704,2.0937,0,0,0.3256
2024-04-21 08:00:00,115.5091,65.1725,14.3153,0,1,0.8246
2024-04-21 09:00:00,107.1394,82.8986,6.3491,0,1,1.0017
2024-04-21 10:00:00,108.8588,25.7614,4.0191,1,0,0.2248
2024-04-21 11:00:00,89.5216,32.4221,3.3553,1,0,0.2853
2024-04-21 12:00:00,138.5833,90.9968,1.5508,0,1,1.0052
2024-04-21 13:00:00,153.5258,75.992,12.2298,0,1,0.7635
2024-04-21 14:00:00,85.4887,51.2045,12.5527,0,1,0.5291
2024-04-21 15:00:00,111.6226,91.975,0.443,0,1,0.8502
2024-04-21 16:00:00,114.128,26.51,5.4864,1,0,0.2807
2024-04-21 17:00:00,105.5786,61.1754,1.9181,0,1,0.6653
2024-04-21 18:00:00,137.6205,45.4196,3.5544,1,0,0.2522
2024-04-21 19:00:00,138.1565,95.1119,0.6025,0,1,0.8642
2024-04-21 20:00:00,111.7653,31.5726,8.3236,1,0,0.2682
2024-04-21 21:00:00,152.7406,88.3486,8.2053,0,1,0.9235
2024-04-21 22:00:00,116.6956,34.6399,0.5661,0,0,0.1631
2024-04-21 23:00:00,111.8434,66.5275,0.3866,0,1,0.7105
2024-04-22 00:00:00,121.0772,36.2701,2.3371,1,0,0.3542
2024-04-22 01:00:00,102.9374,92.4667,0.8362,0,1,0.7578
2024-04-22 02:00:00,141.8459,72.824,8.0837,0,1,0.8696
2024-04-22 03:00:00,127.0549,75.0168,7.5452,0,1,0.756
2024-04-22 04:00:00,109.8723,29.5529,9.9641,0,0,0.1486
2024-04-22 05:00:00,112.8756,54.4139,0.0485,0,1,0.5476
2024-04-22 06:00:00,100.1019,99.3151,0.0677,0,1,0.8925
2024-04-22 07:00:00,120.8151,59.7542,8.225,0,1,0.7213
2024-04-22 08:00:00,93.2838,99.5785,10.2072,0,1,0.8643
2024-04-22 09:00:00,116.2381,16.888,4.8046,1,0,0.115
2024-04-22 10:00:00,107.0345,19.4702,0.8495,1,0,0.1883
2024-04-22 11:00:00,126.2303,78.9885,4.9192,0,1,0.7703
2024-04-22 12:00:00,134.6535,39.3412,10.2533,1,0,0.4722
2024-04-22 13:00:00,130.1356,50.5842,3.088,1,1,0.4493
2024-04-22 14:00:00,114.0423,32.749,10.3337,1,0,0.2603
2024-04-22 15:00:00,103.6555,55.5458,7.712,0,1,0.5368
2024-04-22 16:00:00,110.9188,51.5951,0.5593,0,1,0.5708
2024-04-22 17:00:00,115.9355,16.5876,0.6504,1,0,0.1538
2024-04-22 18:00:00,124.8751,72.5037,6.0895,0,1,0.6824
2024-04-22 19:00:00,106.1813,77.4763,1.1127,0,1,0.7595
2024-04-22 20:00:00,99.1194,44.304,6.8534,1,0,0.4295
2024-04-22 21:00:00,119.3252,77.1362,0.4232,1,1,0.8526
2024-04-22 22:00:00,140.3244,87.0196,0.4809,0,1,0.7456
2024-04-22 23:00:00,149.4267,45.7007,15.1198,0,0,0.6133
2024-04-23 00:00:00,130.3212,10.9664,0.0192,1,0,0.1897
2024-04-23 01:00:00,98.7375,20.3214,7.8413,1,0,0.2187
2024-04-23 02:00:00,141.2358,92.5423,1.3268,0,1,0.9549
2024-04-23 03:00:00,101.3091,39.4399,0.2565,0,0,0.3372
2024-04-23 04:00:00,102.6445,77.3808,0.4137,0,1,0.925
2024-04-23 05:00:00,123.878,53.6283,1.9313,0,1,0.588
2024-04-23 06:00:00,91.8514,16.1413,3.768,1,0,0.0209
2024-04-23 07:00:00,130.519,59.3586,3.2317,0,1,0.6748
2024-04-23 08:00:00,115.3697,31.8064,1.0989,0,0,0.209
2024-04-23 09:00:00,123.3989,95.5017,22.085,1,1,0.9726
2024-04-23 10:00:00,101.7392,22.623,4.6501,1,0,0.2009
2024-04-23 11:00:00,131.3392,83.8384,1.0294,0,1,0.9363
2024-04-23 12:00:00,125.4386,85.7406,1.6988,0,1,0.9005
2024-04-23 13:00:00,109.91,25.353,5.6375,1,0,0.3024
2024-04-23 14:00:00,133.1121,11.626,10.0127,1,0,0.1336
2024-04-23 15:00:00,69.2031,19.0464,0.3161,0,0,0.0584
2024-04-23 16:00:00,122.7911,36.473,1.0224,1,0,0.3221
2024-04-23 17:00:00,114.4675,58.1188,0.0317,0,1,0.6367
2024-04-23 18:00:00,102.2847,45.1765,0.967,0,0,0.5011
2024-04-23 19:00:00,119.5281,16.9827,1.1015,1,0,0.2338
2024-04-23 20:00:00,125.2545,78.723,0.7768,0,1,0.6266
2024-04-23 21:00:00,103.3294,70.9645,3.9044,0,1,0.7558
2024-04-23 22:00:00,114.2843,23.8147,18.0087,1,0,0.3153
2024-04-23 23:00:00,115.6754,42.2278,6.0193,1,0,0.359
2024-04-24 00:00:00,123.3843,29.5005,6.0679,1,0,0.1135
2024-04-24 01:00:00,138.1813,13.1,0.394,1,0,0.095
2024-04-24 02:00:00,108.1985,70.754,1.0354,1,1,0.7186
2024-04-24 03:00:00,139.7948,29.455,1.9387,1,0,0.3841
2024-04-24 04:00:00,93.3031,72.7068,24.1293,0,1,0.8457
2024-04-24 05:00:00,121.7821,85.2851,0.8862,0,1,0.7972
2024-04-24 06:00:00,85.9427,83.0361,5.0434,1,1,0.745
2024-04-24 07:00:00,117.7315,67.6911,4.4862,0,1,0.6352
2024-04-24 08:00:00,129.2797,74.4769,4.6009,0,1,0.9069
2024-04-24 09:00:00,152.3676,90.7309,3.5327,1,1,0.8693
2024-04-24 10:00:00,117.3519,45.1557,1.6802,0,0,0.4645
2024-04-24 11:00:00,103.2017,37.7492,2.7802,1,0,0.3485
2024-04-24 12:00:00,134.7063,14.7174,8.6997,1,0,0.386
2024-04-24 13:00:00,117.2245,10.4199,6.6485,0,0,0.3097
2024-04-24 14:00:00,118.2455,79.5169,3.781,0,1,0.7861
2024-04-24 15:00:00,132.784,79.0403,5.3188,0,1,0.7234
2024-04-24 16:00:00,135.9105,93.5938,17.2319,0,1,0.6728
2024-04-24 17:00:00,85.7675,43.718,1.4495,0,0,0.4932
2024-04-24 18:00:00,117.4392,31.4686,7.0182,1,0,0.3429
2024-04-24 19:00:00,116.2389,18.2248,0.3342,1,0,0.1355
2024-04-24 20:00:00,97.5447,47.9514,0.3242,0,0,0.3965
2024-04-24 21:00:00,87.7064,99.0362,2.1097,0,1,1.0101
2024-04-24 22:00:00,115.3609,40.3405,6.6009,1,0,0.5293
2024-04-24 23:00:00,108.3186,27.2937,4.8359,1,0,0.1154
2024-04-25 00:00:00,103.6894,70.2055,8.5106,1,1,0.7903
2024-04-25 01:00:00,114.1262,29.8511,0.4166,1,0,0.3981
2024-04-25 02:00:00,110.3371,89.4057,7.2288,0,1,0.9275
2024-04-25 03:00:00,116.8905,81.7232,6.2958,0,1,0.8602
2024-04-25 04:00:00,144.5941,84.7406,0.0604,1,1,0.711
2024-04-25 05:00:00,116.0548,25.1095,6.8181,1,0,0.3194
2024-04-25 06:00:00,150.0027,25.0343,0.4618,1,0,0.1613
2024-04-25 07:00:00,138.7059,47.4112,4.4353,1,0,0.5407
2024-04-25 08:00:00,133.8,19.6915,12.4046,1,0,0.1686
2024-04-25 09:00:00,103.6692,39.4427,2.243,0,0,0.5742
2024-04-25 10:00:00,111.4057,60.5849,5.7141,1,1,0.4834
2024-04-25 11:00:00,100.2816,27.0593,5.6691,0,0,0.2628
2024-04-25 12:00:00,124.0229,28.6407,0.3407,1,0,0.4274
2024-04-25 13:00:00,115.4461,58.7532,1.522,0,1,0.7063
2024-04-25 14:00:00,124.4947,94.5031,9.1543,0,1,0.857
2024-04-25 15:00:00,122.0274,20.8724,2.9963,1,0,0.1231
2024-04-25 16:00:00,119.6396,29.2402,6.7777,1,0,0.2669
2024-04-25 17:00:00,110.3172,42.0919,3.2739,1,0,0.3938
2024-04-25 18:00:00,99.3702,25.6259,3.4627,0,0,0.2779
2024-04-25 19:00:00,108.8213,46.1926,7.2072,0,0,0.3441
2024-04-25 20:00:00,129.4214,38.4616,1.8806,0,0,0.4602
2024-04-25 21:00:00,113.772,45.0268,35.0513,0,0,0.4094
2024-04-25 22:00:00,115.6246,51.2898,1.0554,0,1,0.5284
2024-04-25 23:00:00,132.1303,15.9415,4.4243,1,0,0.1801
2024-04-26 00:00:00,125.3751,83.3576,0.2182,0,1,0.808
2024-04-26 01:00:00,90.4805,68.495,2.1762,1,1,0.6127
2024-04-26 02:00:00,115.2858,43.2082,3.1269,1,0,0.4889
2024-04-26 03:00:00,101.2243,16.0598,3.0961,1,0,-0.0364
2024-04-26 04:00:00,115.7642,29.6705,12.8488,1,0,0.4083
2024-04-26 05:00:00,123.6765,37.1381,9.3697,1,0,0.3476
2024-04-26 06:00:00,125.8025,63.8982,17.9273,0,1,0.7065
2024-04-26 07:00:00,146.3464,98.4792,3.1146,0,1,0.8239
2024-04-26 08:00:00,107.8415,19.1632,11.4676,1,0,0.0551
2024-04-26 09:00:00,111.5101,58.2563,3.009,0,1,0.5143
2024-04-26 10:00:00,126.9783,99.1478,0.7662,0,1,1.1012
2024-04-26 11:00:00,133.8885,86.5419,6.9425,1,1,0.8481
2024-04-26 12:00:00,98.4208,25.4313,2.7202,1,0,0.2701
2024-04-26 13:00:00,129.0035,96.3131,0.1239,0,1,0.942
2024-04-26 14:00:00,128.6322,63.988,0.7508,1,1,0.7397
2024-04-26 15:00:00,114.1178,98.3274,1.9043,0,1,1.0054
2024-04-26 16:00:00,111.7964,72.6684,22.9083,0,1,0.8143
2024-04-26 17:00:00,129.8479,71.011,5.001,0,1,0.8437
2024-04-26 18:00:00,124.4165,97.513,2.5493,0,1,0.9861
2024-04-26 19:00:00,123.9517,72.4349,0.0702,0,1,0.8142
2024-04-26 20:00:00,103.7952,39.8842,7.8361,1,0,0.3919
2024-04-26 21:00:00,86.1644,67.1818,5.4202,0,1,0.6453
2024-04-26 22:00:00,115.1622,89.557,0.9484,0,1,0.8948
2024-04-26 23:00:00,112.0145,38.617,4.4939,1,0,0.4871
2024-04-27 00:00:00,125.0067,86.6399,1.0162,0,1,0.9155
2024-04-27 01:00:00,103.2388,53.3917,0.4983,1,1,0.6579
2024-04-27 02:00:00,128.164,40.1595,2.4821,1,0,0.3532
2024-04-27 03:00:00,124.1615,64.768,0.812,0,1,0.7978
2024-04-27 04:00:00,103.6888,62.6533,2.0573,0,1,0.4558
2024-04-27 05:00:00,133.7118,44.4134,0.1096,1,0,0.4669
2024-04-27 06:00:00,110.7753,67.6533,2.4898,0,1,0.6145
2024-04-27 07:00:00,104.4824,30.9183,1.8086,1,0,0.2627
2024-04-27 08:00:00,121.3654,62.8722,15.5273,0,1,0.5498
2024-04-27 09:00:00,116.6399,98.9543,3.9851,0,1,0.8373
2024-04-27 10:00:00,100.7818,30.9345,1.2922,1,0,0.3565
2024-04-27 11:00:00,127.9643,65.4714,3.3329,0,1,0.7002
2024-04-27 12:00:00,116.7569,90.7101,6.4319,0,1,1.0463
2024-04-27 13:00:00,103.4139,37.7964,2.8357,1,0,0.3925
2024-04-27 14:00:00,85.6728,76.4122,14.7186,0,1,0.7739
2024-04-27 15:00:00,124.538,78.1521,0.8707,0,1,0.9389
2024-04-27 16:00:00,118.709,65.779,17.385,0,1,0.7598
2024-04-27 17:00:00,119.078,15.3931,0.3081,1,0,0.2148
2024-04-27 18:00:00,141.4993,43.7071,16.2776,1,0,0.4529
2024-04-27 19:00:00,72.5618,36.6953,0.3462,0,0,0.1865
2024-04-27 20:00:00,139.5954,23.6504,1.9525,1,0,0.2962
2024-04-27 21:00:00,141.2892,28.3947,3.238,1,0,0.2173
2024-04-27 22:00:00,99.5052,13.4116,1.7077,1,0,0.3307
2024-04-27 23:00:00,135.0787,93.1068,1.3404,0,1,0.9325
2024-04-28 00:00:00,102.5131,63.8268,14.3533,0,1,0.6763
2024-04-28 01:00:00,98.407,95.1289,8.1386,1,1,0.8402
2024-04-28 02:00:00,115.1957,76.533,2.6922,0,1,1.0251
2024-04-28 03:00:00,149.6062,39.5821,0.0653,0,0,0.3235
2024-04-28 04:00:00,123.4667,35.0314,1.8409,1,0,0.3751
2024-04-28 05:00:00,117.9112,67.9242,0.8635,0,1,0.6838
2024-04-28 06:00:00,132.8267,78.4444,4.9775,0,1,0.7224
2024-04-28 07:00:00,105.9293,56.8786,5.761,0,1,0.4803
2024-04-28 08:00:00,143.7557,97.9811,2.8018,0,1,0.9277
2024-04-28 09:00:00,145.0674,68.3242,0.6497,0,1,0.7085
2024-04-28 10:00:00,124.71,35.961,0.693,1,0,0.406
2024-04-28 11:00:00,102.9929,12.1324,1.6557,1,0,0.0954
2024-04-28 12:00:00,136.193,86.2241,6.4505,0,1,0.7095
2024-04-28 13:00:00,122.3288,39.8143,8.2285,1,0,0.1951
2024-04-28 14:00:00,128.5628,31.8024,9.9791,1,0,0.2135
2024-04-28 15:00:00,137.3663,58.5381,2.3067,0,1,0.6948
2024-04-28 16:00:00,124.8775,91.5969,17.6051,0,1,1.0231
2024-04-28 17:00:00,100.9846,69.8505,0.326,0,1,0.7131
2024-04-28 18:00:00,143.7022,32.3504,2.9627,1,0,0.2204
2024-04-28 19:00:00,122.0913,71.8615,2.6978,0,1,0.7654
2024-04-28 20:00:00,122.8989,74.7552,1.1752,1,1,0.8619
2024-04-28 21:00:00,128.0993,64.7257,1.9741,1,1,0.7658
2024-04-28 22:00:00,122.6897,44.3337,1.3292,1,0,0.4427
2024-04-28 23:00:00,130.4846,38.9473,10.2737,1,0,0.3476
2024-04-29 00:00:00,120.6618,49.8125,1.8737,1,0,0.4545
2024-04-29 01:00:00,113.9708,10.5438,12.3691,0,0,0.2547
2024-04-29 02:00:00,107.3228,88.288,17.9729,0,1,1.0048
2024-04-29 03:00:00,108.0222,16.2986,7.7278,1,0,0.0719
2024-04-29 04:00:00,112.0133,27.3219,4.0484,0,0,0.2029
2024-04-29 05:00:00,134.8384,67.093,4.3045,0,1,0.7759
2024-04-29 06:00:00,111.1544,22.7379,2.0103,1,0,0.0503
2024-04-29 07:00:00,115.1938,28.3798,1.0807,1,0,0.121
2024-04-29 08:00:00,115.3786,18.2583,0.6799,1,0,0.2887
2024-04-29 09:00:00,126.7275,63.3368,1.9418,0,1,0.7816
2024-04-29 10:00:00,128.7907,84.8099,5.0076,0,1,0.8538
2024-04-29 11:00:00,152.4794,93.8631,17.7257,0,1,0.8549
2024-04-29 12:00:00,92.3167,31.2679,1.2999,1,0,0.2356
2024-04-29 13:00:00,113.1408,17.0348,4.4927,1,0,0.093
2024-04-29 14:00:00,127.4599,75.249,1.3526,0,1,0.6109
2024-04-29 15:00:00,87.1112,38.0317,8.5645,1,0,0.2932
2024-04-29 16:00:00,148.3532,74.9506,3.3529,0,1,0.728
2024-04-29 17:00:00,115.1628,32.0432,3.1721,0,0,0.4911
2024-04-29 18:00:00,103.0521,25.8792,0.0979,1,0,0.2492
2024-04-29 19:00:00,134.6022,32.4072,3.5766,1,0,0.313
2024-04-29 20:00:00,77.9644,35.6818,0.5023,1,0,0.4311
2024-04-29 21:00:00,121.0562,50.3444,6.9353,1,1,0.5651
2024-04-29 22:00:00,99.542,67.2043,4.8856,0,1,0.5737
2024-04-29 23:00:00,117.0074,34.4675,0.424,1,0,0.2682
2024-04-30 00:00:00,123.9682,80.316,3.376,0,1,0.8901
2024-04-30 01:00:00,131.4573,17.2014,4.6141,0,0,0.1725
2024-04-30 02:00:00,124.6474,97.53,11.0779,0,1,0.7574
2024-04-30 03:00:00,154.6089,45.842,15.883,0,0,0.6822
2024-04-30 04:00:00,118.4124,25.0989,1.5463,1,0,0.0769
2024-04-30 05:00:00,111.1946,49.7238,2.9845,0,0,0.4393
2024-04-30 06:00:00,139.2464,55.4763,7.5126,0,1,0.892
2024-04-30 07:00:00,116.1539,76.1435,7.8338,0,1,0.8382
2024-04-30 08:00:00,124.809,78.4292,1.6163,0,1,0.6762
2024-04-30 09:00:00,46.9001,83.7643,0.7721,0,1,0.8732
2024-04-30 10:00:00,125.4485,81.4203,9.4119,0,1,0.87
2024-04-30 11:00:00,116.0083,11.783,0.3042,0,0,0.1661
2024-04-30 12:00:00,109.5708,44.3277,1.4157,1,0,0.4554
2024-04-30 13:00:00,105.614,86.8638,5.0129,0,1,1.0081
2024-04-30 14:00:00,133.525,78.2972,1.9816,0,1,0.78
2024-04-30 15:00:00,80.8343,92.9379,8.7102,0,1,0.738
2024-04-30 16:00:00,173.7334,63.5665,3.2942,0,1,0.6625
2024-04-30 17:00:00,138.0373,23.7519,0.7898,1,0,0.4356
2024-04-30 18:00:00,124.0067,75.3983,1.5925,1,1,0.7912
2024-04-30 19:00:00,151.4088,33.1563,1.9286,1,0,0.4604
2024-04-30 20:00:00,122.3163,51.7286,21.0943,1,1,0.5079
2024-04-30 21:00:00,101.3852,50.8243,4.6414,0,1,0.5008
2024-04-30 22:00:00,135.7988,43.7632,3.8427,1,0,0.4725
2024-04-30 23:00:00,88.128,64.5423,8.6902,0,1,0.5576
2024-05-01 00:00:00,128.1676,16.4746,5.1901,0,0,0.3719
2024-05-01 01:00:00,138.882,22.2991,15.8179,1,0,0.142
2024-05-01 02:00:00,127.0151,52.2333,4.5514,0,1,0.5565
2024-05-01 03:00:00,91.4553,23.9252,0.6412,1,0,0.0827
2024-05-01 04:00:00,121.1213,27.0663,6.6104,1,0,0.1821
2024-05-01 05:00:00,115.2496,11.1551,6.6495,1,0,0.2859
2024-05-01 06:00:00,104.167,55.063,1.0842,1,1,0.4854
2024-05-01 07:00:00,76.0561,75.2811,8.0185,0,1,0.7573
2024-05-01 08:00:00,96.2373,54.2308,1.6596,1,1,0.4076
2024-05-01 09:00:00,108.5084,93.3122,7.8202,1,1,0.8221
2024-05-01 10:00:00,137.6472,94.6256,2.7495,0,1,0.9715
2024-05-01 11:00:00,166.8128,97.3443,8.5349,0,1,0.797
2024-05-01 12:00:00,132.8462,43.583,0.0549,1,0,0.2916
2024-05-01 13:00:00,103.3788,54.0596,1.5122,0,1,0.6113
2024-05-01 14:00:00,109.9638,67.6944,0.7778,1,1,0.6728
2024-05-01 15:00:00,136.9057,62.9478,0.128,0,1,0.5688
2024-05-01 16:00:00,128.5191,46.7909,5.2725,1,0,0.5381
2024-05-01 17:00:00,124.5316,13.4944,7.1853,1,0,0.2511
2024-05-01 18:00:00,121.7991,92.9443,0.4099,0,1,0.8788
2024-05-01 19:00:00,139.0329,44.6343,3.1269,1,0,0.4287
2024-05-01 20:00:00,157.6211,60.9048,12.029,1,1,0.6618
2024-05-01 21:00:00,117.7221,27.4805,0.7986,1,0,0.2577
2024-05-01 22:00:00,120.4023,49.2668,4.916,0,0,0.4364
2024-05-01 23:00:00,126.6047,32.9733,4.0514,1,0,0.3959
2024-05-02 00:00:00,109.2824,92.1777,4.5051,0,1,0.9091
2024-05-02 01:00:00,78.2624,75.0021,7.1036,0,1,0.9444
2024-05-02 02:00:00,126.4326,55.8648,0.57,0,1,0.4266
2024-05-02 03:00:00,104.4322,53.976,1.5979,1,1,0.7027
2024-05-02 04:00:00,141.2013,71.964,1.6145,1,1,0.8258
2024-05-02 05:00:00,120.8695,72.681,6.1259,1,1,0.8002
2024-05-02 06:00:00,144.4588,68.5816,3.0196,1,1,0.6753
2024-05-02 07:00:00,102.2297,93.3867,0.8891,0,1,0.9127
2024-05-02 08:00:00,137.905,76.2098,0.6879,0,1,0.8128
2024-05-02 09:00:00,88.3554,31.8118,15.6298,0,0,0.4326
2024-05-02 10:00:00,134.4478,13.1057,0.6615,1,0,0.2573
