transaction_id,user_id,amount,timestamp,card_last4,ip_address,country,device_type,is_fraud,fraud_type,velocity_score,account_age_days
T05164,1951,345.81,2024-01-16 05:33:54,3932,17.76.176.236,MX,tablet,0,none,10,289
T05165,4466,238.53,2024-01-16 02:23:13,9418,31.163.77.229,RU,desktop,1,velocity_fraud,85,13
T05166,1428,158.45,2024-01-15 09:34:06,9290,117.12.191.216,AR,desktop,0,none,14,130
T05167,5924,295.5,2024-01-15 09:48:33,5633,13.132.64.207,MX,desktop,0,none,11,2725
T05168,8853,15.82,2024-01-15 12:37:10,7333,149.225.169.238,CO,tablet,0,none,17,3424
T05169,4675,436.53,2024-01-15 14:59:28,6269,39.119.118.174,AR,desktop,0,none,17,3604
T05170,1892,343.25,2024-01-15 16:41:27,4514,132.7.14.37,US,desktop,0,none,3,274
T05171,6204,103.16,2024-01-15 09:56:25,9324,89.42.189.122,US,desktop,0,none,1,1818
T05172,9696,256.22,2024-01-15 16:10:58,6598,34.194.51.80,MX,desktop,0,none,13,3523
T05173,5581,358.08,2024-01-15 19:28:56,8415,48.157.177.171,ES,tablet,0,none,19,489
T05174,5691,314.97,2024-01-15 09:36:19,6552,24.139.8.56,US,mobile,0,none,24,982
T05175,9970,252.94,2024-01-15 23:38:56,3055,70.175.1.219,ES,desktop,0,none,12,2744
T05176,3490,419.93,2024-01-15 16:44:44,8261,80.32.128.199,ES,tablet,0,none,22,166
T05177,4208,38.27,2024-01-15 22:40:19,6587,145.195.180.87,US,tablet,0,none,20,3600
T05178,1971,446.26,2024-01-16 02:03:22,3506,105.97.152.194,ES,mobile,0,none,1,2645
T05179,8371,37.33,2024-01-15 21:27:38,2628,93.38.96.175,AR,desktop,0,none,6,3216
T05180,5178,316.57,2024-01-15 08:12:06,8368,126.115.140.5,AR,mobile,0,none,2,498
T05181,8287,401.78,2024-01-16 00:04:00,4958,17.112.56.219,MX,mobile,0,none,21,1755
T05182,6062,364.49,2024-01-15 16:46:36,8605,104.184.113.167,US,mobile,0,none,14,861
T05183,6250,249.69,2024-01-15 08:50:17,1770,35.94.81.66,ES,desktop,0,none,11,567
T05184,1539,2571.26,2024-01-15 09:38:33,4031,59.175.19.164,CN,tablet,1,account_takeover,92,10
T05185,3381,476.8,2024-01-16 02:48:58,5279,135.190.249.252,ES,tablet,0,none,9,82
T05186,3234,176.47,2024-01-15 12:01:29,5941,50.222.159.47,MX,tablet,0,none,21,2328
T05187,3285,356.01,2024-01-16 01:03:07,4062,69.142.146.126,CO,tablet,0,none,10,327
T05188,8944,210.96,2024-01-15 21:25:26,2319,181.77.2.89,US,tablet,0,none,24,3516
T05189,7010,235.33,2024-01-15 15:58:40,5098,58.118.5.75,AR,tablet,0,none,9,3359
T05190,5463,184.02,2024-01-15 18:35:57,4612,186.199.240.75,ES,mobile,0,none,19,2333
T05191,4916,453.73,2024-01-15 08:43:56,1829,12.73.10.59,AR,tablet,0,none,7,486
T05192,9928,11.49,2024-01-15 21:36:22,8670,77.6.251.89,CN,tablet,1,card_testing,72,2
T05193,9807,88.27,2024-01-15 10:09:39,6465,88.147.119.241,AR,tablet,0,none,14,910
T05194,4494,134.08,2024-01-15 16:20:41,3383,100.10.75.230,CO,desktop,0,none,25,2627
T05195,9654,281.37,2024-01-16 02:45:54,9771,177.43.167.176,US,desktop,0,none,13,358
T05196,1472,396.67,2024-01-15 18:42:43,3334,107.114.178.88,MX,desktop,0,none,5,2014
T05197,9749,408.3,2024-01-15 14:04:26,4267,55.26.107.246,ES,desktop,0,none,14,909
T05198,9606,81.68,2024-01-15 13:07:09,8813,166.133.122.225,MX,desktop,0,none,5,2002
T05199,5792,182.76,2024-01-15 17:01:26,2977,94.25.84.61,RU,desktop,1,friendly_fraud,87,10
T05200,1477,254.66,2024-01-15 16:34:46,9457,16.166.47.65,ES,tablet,0,none,21,1174
T05201,9551,239.5,2024-01-15 11:19:04,9751,21.132.143.128,AR,tablet,0,none,16,2634
T05202,2081,414.25,2024-01-15 22:53:42,2555,48.36.145.249,MX,desktop,0,none,5,1243
T05203,4807,134.01,2024-01-15 20:38:18,7401,25.86.164.83,US,desktop,0,none,7,3291
T05204,4129,276.95,2024-01-16 00:23:14,5124,126.56.28.192,AR,desktop,0,none,9,499
T05205,3212,3171.33,2024-01-15 17:25:48,2742,137.187.53.164,NG,mobile,1,account_takeover,83,13
T05206,1001,422.63,2024-01-15 22:58:54,6717,91.231.140.96,CO,desktop,0,none,6,3173
T05207,3460,13.81,2024-01-15 15:19:31,7123,131.118.212.74,US,mobile,0,none,14,3596
T05208,4778,94.48,2024-01-15 19:57:55,9690,137.30.29.156,US,mobile,0,none,10,1644
T05209,4377,132.37,2024-01-15 09:48:33,3901,65.76.122.17,ES,desktop,0,none,25,3106
T05210,7612,163.3,2024-01-15 22:19:31,9036,184.149.102.102,CO,desktop,0,none,16,1182
T05211,4733,76.15,2024-01-16 02:28:48,8472,86.23.85.234,ES,mobile,0,none,13,95
T05212,5576,310.75,2024-01-16 05:49:28,4217,78.200.143.122,ES,mobile,0,none,25,3465
T05213,6961,356.81,2024-01-15 23:10:24,3187,36.166.149.39,CO,mobile,0,none,11,3584
T05214,7777,45.13,2024-01-15 11:16:12,4416,50.209.244.16,ES,tablet,0,none,17,2236
T05215,8063,20.91,2024-01-15 20:41:46,5537,31.234.229.253,RU,mobile,1,card_testing,84,7
T05216,2097,245.84,2024-01-16 00:06:29,7345,97.115.114.250,MX,desktop,0,none,24,760
T05217,8477,349.51,2024-01-15 09:49:14,7568,79.125.209.169,CO,mobile,0,none,5,1914
T05218,4617,298.86,2024-01-16 02:12:31,9038,182.110.39.122,RU,mobile,1,friendly_fraud,100,30
T05219,4351,185.67,2024-01-15 11:46:05,7292,29.55.232.142,ES,mobile,0,none,14,935
T05220,3326,483.94,2024-01-15 09:44:34,6787,66.168.59.238,CO,desktop,0,none,19,2184
T05221,8573,153.55,2024-01-15 17:30:15,8481,19.150.229.158,AR,mobile,0,none,14,2173
T05222,3681,427.21,2024-01-16 00:11:53,3174,115.78.20.140,MX,desktop,0,none,13,3207
T05223,7450,441.51,2024-01-16 06:42:04,7146,135.231.218.60,CO,tablet,0,none,8,2681
T05224,7319,189.21,2024-01-15 08:24:25,5207,14.231.184.95,CO,mobile,0,none,16,1007
T05225,1148,141.47,2024-01-16 00:43:39,6199,138.26.50.17,ES,mobile,0,none,23,831
T05226,3444,324.61,2024-01-16 07:21:03,9233,13.254.247.219,CO,tablet,0,none,1,3350
T05227,9798,66.19,2024-01-15 17:30:06,1657,190.35.212.110,AR,desktop,0,none,17,743
T05228,3803,6.81,2024-01-15 22:07:27,8096,55.154.150.216,US,mobile,0,none,18,137
T05229,2366,209.55,2024-01-15 22:41:17,6814,120.203.209.47,AR,tablet,0,none,3,1967
T05230,9157,152.86,2024-01-16 03:00:25,5342,60.89.101.253,ES,mobile,0,none,7,2260
T05231,1414,357.37,2024-01-15 17:16:41,6985,29.233.207.197,CO,tablet,0,none,6,3201
T05232,8336,441.46,2024-01-16 00:38:21,1423,155.134.28.174,US,desktop,0,none,6,1849
T05233,6274,81.4,2024-01-15 13:09:29,7764,78.198.167.207,US,desktop,0,none,25,2570
T05234,8525,412.12,2024-01-15 09:35:04,9030,29.219.209.139,ES,tablet,0,none,16,483
T05235,4806,61.68,2024-01-15 21:56:53,1761,155.241.240.103,MX,desktop,0,none,2,147
T05236,1858,11.79,2024-01-15 17:02:16,6630,43.111.85.35,CO,desktop,0,none,21,1053
T05237,6235,19.65,2024-01-16 06:46:52,2779,96.205.95.163,US,desktop,0,none,10,445
T05238,3422,447.67,2024-01-15 14:53:18,7598,16.129.54.21,AR,tablet,0,none,6,1508
T05239,6460,83.84,2024-01-16 06:20:05,4609,109.163.212.184,MX,desktop,0,none,23,1312
T05240,7911,302.97,2024-01-16 06:25:31,8898,55.208.75.131,ES,tablet,0,none,11,136
T05241,7074,248.07,2024-01-15 08:21:53,7641,35.146.100.219,US,tablet,0,none,2,3017
T05242,2657,406.8,2024-01-16 05:50:05,1349,157.148.231.11,AR,tablet,0,none,17,2079
T05243,7791,365.92,2024-01-15 10:10:47,5224,42.114.241.19,ES,tablet,0,none,18,495
T05244,5969,250.0,2024-01-16 06:22:09,1884,118.129.217.139,US,tablet,0,none,22,458
T05245,7307,450.2,2024-01-16 07:27:49,8546,16.96.51.37,AR,tablet,0,none,15,2138
T05246,8928,23.41,2024-01-16 02:27:41,6584,137.170.38.185,ES,tablet,0,none,7,2779
T05247,4477,129.59,2024-01-16 00:50:26,9087,174.27.117.146,ES,desktop,0,none,6,3458
T05248,4327,259.33,2024-01-15 23:12:47,6118,180.99.84.168,MX,desktop,0,none,1,1065
T05249,5928,41.21,2024-01-16 03:53:36,7146,4.17.198.94,RU,mobile,1,card_testing,94,4
T05250,3851,348.6,2024-01-15 14:05:17,2527,144.34.117.77,ES,desktop,0,none,8,1093
T05251,2042,221.79,2024-01-15 19:31:50,2385,134.112.86.180,CO,desktop,0,none,10,1655
T05252,5101,44.29,2024-01-16 05:09:38,8506,72.115.76.30,CN,mobile,1,friendly_fraud,99,6
T05253,3520,239.48,2024-01-15 19:55:27,4347,128.140.24.59,CO,mobile,0,none,23,2898
T05254,1613,1824.25,2024-01-15 10:01:50,7406,40.250.107.70,CN,desktop,1,velocity_fraud,86,8
T05255,9034,135.04,2024-01-15 19:38:53,1898,59.2.52.206,US,desktop,0,none,8,3198
T05256,3159,415.16,2024-01-15 19:43:12,1680,53.237.15.65,CN,mobile,1,account_takeover,74,4
T05257,4548,259.56,2024-01-15 13:04:46,9255,86.99.17.106,US,tablet,0,none,1,2062
T05258,8495,140.82,2024-01-15 20:13:47,6458,39.226.74.138,ES,desktop,0,none,4,596
T05259,9892,314.1,2024-01-15 23:28:44,4214,175.79.242.132,CO,mobile,0,none,8,519
T05260,5848,223.37,2024-01-15 10:00:55,7688,110.48.68.136,AR,tablet,0,none,14,3217
T05261,6711,393.24,2024-01-15 22:28:48,2800,19.169.108.21,MX,mobile,0,none,6,3646
T05262,6475,198.37,2024-01-15 10:38:43,2858,123.53.108.69,AR,tablet,0,none,23,2297
T05263,3136,317.79,2024-01-15 15:44:03,6316,12.138.86.218,ES,mobile,0,none,22,3478
T05264,3964,311.9,2024-01-15 17:30:39,9859,100.22.165.83,AR,desktop,0,none,11,2851
T05265,9481,302.31,2024-01-16 05:05:59,9989,156.25.156.62,MX,desktop,0,none,21,3198
T05266,8783,272.24,2024-01-15 08:02:24,7481,169.155.143.217,ES,desktop,0,none,20,2399
T05267,1635,294.09,2024-01-16 07:26:19,3174,79.24.176.174,NG,tablet,1,friendly_fraud,99,1
T05268,2725,265.56,2024-01-15 09:51:35,9735,137.238.255.50,US,mobile,0,none,20,105
T05269,9240,168.21,2024-01-16 00:55:40,8353,62.103.198.205,ES,mobile,0,none,1,696
T05270,1993,284.36,2024-01-15 13:15:01,8354,148.157.51.181,AR,mobile,0,none,19,589
T05271,2703,76.01,2024-01-15 10:52:31,7921,101.133.8.78,US,tablet,0,none,8,1048
T05272,3831,92.78,2024-01-16 07:33:23,9425,93.154.139.80,MX,mobile,0,none,4,557
T05273,6742,1525.13,2024-01-16 03:26:39,2533,177.36.199.213,CN,tablet,1,velocity_fraud,92,2
T05274,1057,127.17,2024-01-16 06:34:02,6486,135.118.7.241,ES,tablet,0,none,16,2014
T05275,2561,318.97,2024-01-15 09:26:46,4986,136.88.29.79,CO,mobile,0,none,13,72
T05276,3916,395.39,2024-01-16 04:14:04,6610,36.81.38.114,AR,mobile,0,none,1,1192
T05277,7959,496.55,2024-01-15 21:16:35,1534,112.35.140.87,AR,mobile,0,none,7,2716
T05278,2389,12.84,2024-01-15 23:58:12,6656,121.217.219.118,US,tablet,0,none,8,369
T05279,7281,448.18,2024-01-16 04:42:08,5624,71.105.77.9,US,desktop,0,none,17,3190
T05280,9567,206.19,2024-01-15 09:12:35,2101,158.0.241.243,MX,tablet,0,none,12,810
T05281,5985,464.38,2024-01-15 16:19:00,3120,190.83.243.179,MX,tablet,0,none,16,3645
T05282,5366,233.47,2024-01-15 20:09:18,1472,186.198.143.41,MX,desktop,0,none,25,977
T05283,9325,368.31,2024-01-16 06:49:11,5999,60.210.221.219,AR,tablet,0,none,8,609
T05284,8336,247.86,2024-01-15 11:09:29,5046,75.84.84.167,CO,mobile,0,none,5,1050
T05285,4776,46.36,2024-01-15 21:01:08,7490,158.147.206.6,BR,tablet,1,card_testing,72,16
T05286,3449,129.88,2024-01-16 03:04:21,3751,189.208.183.171,AR,tablet,0,none,12,140
T05287,7264,371.0,2024-01-15 20:20:29,1770,161.36.79.196,NG,mobile,1,friendly_fraud,73,6
T05288,4037,199.0,2024-01-15 18:48:56,1955,131.223.24.77,CO,desktop,0,none,3,2485
T05289,5871,14.79,2024-01-15 22:23:11,1897,97.79.216.19,BR,desktop,1,card_testing,92,21
T05290,5200,126.91,2024-01-15 22:05:20,1167,88.237.201.229,CO,mobile,0,none,24,140
T05291,6848,112.86,2024-01-15 21:41:55,7223,63.236.145.123,CO,tablet,0,none,7,2556
T05292,4674,365.28,2024-01-15 10:37:33,3886,53.247.159.201,US,desktop,0,none,6,1279
T05293,9827,322.01,2024-01-15 11:50:42,3612,139.74.218.250,MX,mobile,0,none,25,3245
T05294,5580,293.69,2024-01-15 19:20:46,1609,155.146.37.150,CO,tablet,0,none,18,1920
T05295,7669,65.28,2024-01-15 23:29:16,8736,12.150.18.144,CO,mobile,0,none,15,1451
T05296,4074,256.62,2024-01-15 10:42:09,7343,97.81.141.118,CN,mobile,1,friendly_fraud,78,16
T05297,6692,309.76,2024-01-15 14:38:22,1419,117.162.35.239,ES,tablet,0,none,21,3533
T05298,6509,180.64,2024-01-16 01:36:08,1127,133.215.153.119,MX,tablet,0,none,5,2087
T05299,2860,292.72,2024-01-16 01:53:52,1496,71.98.194.33,US,tablet,0,none,5,97
T05300,7554,125.84,2024-01-15 13:00:35,4304,148.169.198.177,US,desktop,0,none,18,325
T05301,6370,116.8,2024-01-16 04:36:11,7809,14.159.184.140,US,tablet,0,none,21,307
T05302,4589,180.24,2024-01-15 18:06:19,6177,22.173.20.15,US,desktop,0,none,20,1520
T05303,2436,474.56,2024-01-15 19:29:41,3562,13.191.22.149,CO,desktop,0,none,24,1664
T05304,5276,321.65,2024-01-15 21:38:26,9013,144.126.83.40,MX,desktop,0,none,21,2093
T05305,1918,58.12,2024-01-16 03:37:22,3980,180.22.82.210,CO,desktop,0,none,18,3097
T05306,9596,51.39,2024-01-16 01:33:26,2808,99.222.48.212,ES,desktop,0,none,20,2102
T05307,6993,339.5,2024-01-16 04:18:21,4611,32.35.161.62,US,desktop,0,none,18,2891
T05308,4646,197.37,2024-01-15 18:15:59,4747,161.100.144.120,AR,desktop,0,none,21,3505
T05309,1859,323.27,2024-01-15 10:20:57,2784,78.174.202.112,ES,tablet,0,none,14,1937
T05310,6391,202.48,2024-01-15 10:05:41,7063,162.196.157.172,CO,mobile,0,none,21,345
T05311,8188,425.42,2024-01-15 11:29:33,5657,149.80.195.219,MX,desktop,0,none,14,142
T05312,8718,228.97,2024-01-16 02:04:00,4314,126.254.68.242,MX,mobile,0,none,18,2976
T05313,1205,316.22,2024-01-16 01:18:07,5786,216.190.78.28,NG,desktop,1,friendly_fraud,97,18
T05314,7092,160.58,2024-01-15 18:46:16,5969,78.100.216.144,ES,tablet,0,none,19,2867
T05315,4708,16.16,2024-01-16 04:57:14,6794,37.155.191.120,ES,desktop,0,none,13,3645
T05316,6689,407.03,2024-01-15 23:26:32,8405,151.33.175.163,CO,mobile,0,none,24,3300
T05317,8681,267.06,2024-01-16 06:49:57,4713,176.10.64.254,MX,mobile,0,none,12,1768
T05318,3640,436.98,2024-01-16 05:02:18,8386,110.145.255.53,ES,mobile,0,none,13,913
T05319,7443,341.49,2024-01-15 10:55:10,8902,85.255.55.137,ES,desktop,0,none,13,1531
T05320,6839,136.77,2024-01-15 11:10:08,8953,157.225.176.30,MX,tablet,0,none,19,1800
T05321,6178,112.99,2024-01-15 09:16:06,2659,115.25.78.31,AR,mobile,0,none,10,3392
T05322,7272,433.78,2024-01-16 00:33:49,9262,117.245.83.198,CO,tablet,0,none,14,2548
T05323,4914,405.77,2024-01-16 02:48:32,3856,61.33.211.204,US,desktop,0,none,6,1583
T05324,5990,292.88,2024-01-16 06:23:49,8352,21.220.242.143,US,mobile,0,none,3,3119
T05325,3587,64.69,2024-01-15 08:32:28,2194,173.154.239.207,ES,mobile,0,none,12,1758
T05326,3583,473.73,2024-01-15 21:54:11,5516,75.182.149.21,ES,tablet,0,none,7,2796
T05327,7334,17.88,2024-01-15 09:08:56,5265,43.169.102.13,BR,desktop,1,card_testing,70,13
T05328,6370,348.99,2024-01-15 12:35:14,1856,168.93.76.39,ES,desktop,0,none,17,1668
T05329,1302,463.79,2024-01-15 12:11:58,5864,175.231.156.165,ES,desktop,0,none,12,2983
T05330,5458,4.61,2024-01-15 21:46:59,8654,74.73.0.184,CN,mobile,1,card_testing,91,30
T05331,3834,23.45,2024-01-16 04:19:02,2980,135.241.14.246,BR,desktop,1,friendly_fraud,96,23
T05332,9010,75.12,2024-01-15 22:11:02,6619,47.120.20.68,CO,mobile,0,none,3,1806
T05333,9313,441.76,2024-01-15 23:06:51,6864,10.49.208.172,ES,tablet,0,none,12,2503
T05334,9942,55.38,2024-01-15 09:24:09,9899,51.85.78.246,CO,tablet,0,none,8,1758
T05335,7162,344.0,2024-01-16 04:47:04,7241,191.186.12.224,US,mobile,0,none,5,441
T05336,4870,133.82,2024-01-15 08:13:46,3383,150.36.136.102,AR,tablet,0,none,18,825
T05337,5260,154.48,2024-01-15 18:22:51,2849,87.106.159.80,ES,tablet,0,none,24,1948
T05338,8652,191.43,2024-01-15 16:35:10,3958,57.44.113.44,ES,desktop,0,none,13,395
T05339,7119,406.88,2024-01-16 02:17:15,1075,206.52.200.87,RU,mobile,1,friendly_fraud,72,1
T05340,8529,336.11,2024-01-16 03:05:03,9768,29.58.114.217,AR,tablet,0,none,22,168
T05341,4505,35.6,2024-01-16 01:06:58,4057,140.44.202.171,AR,tablet,0,none,1,1138
T05342,2350,125.32,2024-01-15 20:44:09,3622,153.187.31.198,MX,mobile,0,none,9,558
T05343,8833,43.71,2024-01-15 17:59:53,2760,115.251.95.48,CO,desktop,0,none,18,1826
T05344,3565,462.31,2024-01-16 04:38:34,6798,89.63.27.25,US,tablet,0,none,24,126
T05345,4059,135.97,2024-01-15 11:07:16,6662,77.14.204.111,AR,desktop,0,none,6,2858
T05346,3896,71.47,2024-01-16 04:05:17,4082,182.142.197.17,CO,tablet,0,none,19,2039
T05347,3752,440.77,2024-01-15 12:09:50,8907,66.90.38.204,MX,desktop,0,none,23,2438
T05348,3792,191.83,2024-01-16 07:14:45,1626,141.89.28.135,AR,mobile,0,none,2,3224
T05349,7781,470.48,2024-01-16 02:52:10,6028,52.174.114.247,BR,mobile,1,friendly_fraud,70,16
T05350,8247,79.03,2024-01-15 16:07:45,8058,101.237.30.192,MX,tablet,0,none,9,664
T05351,6960,190.15,2024-01-16 07:48:59,3574,136.95.245.216,CO,mobile,0,none,6,1324
T05352,1030,355.66,2024-01-15 11:07:41,4734,28.35.224.37,ES,tablet,0,none,24,2389
T05353,8866,364.75,2024-01-16 02:06:54,1876,177.243.92.210,CN,desktop,1,friendly_fraud,82,15
T05354,3475,204.56,2024-01-16 04:00:36,4383,25.8.105.4,BR,mobile,1,velocity_fraud,95,5
T05355,4057,15.54,2024-01-15 19:59:51,5061,61.130.34.201,CN,tablet,1,card_testing,77,20
T05356,2480,354.87,2024-01-15 16:23:13,8580,23.246.118.21,US,mobile,0,none,17,2463
T05357,3337,262.14,2024-01-15 13:07:22,4807,28.107.20.78,CO,desktop,0,none,6,2197
T05358,9314,202.56,2024-01-15 23:32:34,5615,13.247.234.158,ES,mobile,0,none,1,3067
T05359,3576,438.73,2024-01-15 16:57:05,2075,145.188.76.96,ES,desktop,0,none,24,171
T05360,4083,164.71,2024-01-16 07:27:07,6490,127.133.128.138,US,mobile,0,none,10,308
T05361,2989,182.53,2024-01-15 21:34:50,9294,76.130.21.45,US,mobile,0,none,9,728
T05362,6940,457.62,2024-01-15 08:03:02,9573,48.52.227.25,ES,tablet,0,none,1,2182
T05363,8423,165.93,2024-01-15 22:27:01,1182,162.221.147.173,ES,tablet,0,none,3,1420
T05364,8349,413.07,2024-01-16 02:37:13,9962,137.169.120.243,CO,desktop,0,none,11,1057
T05365,2938,397.98,2024-01-15 10:54:05,2834,43.140.241.135,AR,mobile,0,none,18,950
T05366,1189,333.5,2024-01-15 18:22:30,7904,39.245.130.200,CO,mobile,0,none,4,3278
T05367,4301,40.42,2024-01-16 06:25:24,2882,173.37.198.74,NG,tablet,1,card_testing,97,28
T05368,1309,318.0,2024-01-16 04:58:07,3962,186.192.147.213,MX,tablet,0,none,9,1427
T05369,4911,193.3,2024-01-16 02:50:42,5806,39.245.139.201,ES,mobile,0,none,14,297
T05370,3686,84.9,2024-01-16 07:41:29,5856,163.111.31.98,CO,mobile,0,none,14,3484
T05371,8988,345.33,2024-01-16 07:48:31,4338,100.98.174.137,ES,desktop,0,none,1,3185
T05372,3652,482.03,2024-01-15 16:14:38,2133,102.58.120.49,ES,tablet,0,none,11,2761
T05373,7692,189.49,2024-01-15 15:59:15,6746,56.141.212.146,US,mobile,0,none,9,834
T05374,6832,280.3,2024-01-15 16:22:24,9154,124.80.27.79,BR,desktop,1,friendly_fraud,95,6
T05375,2978,276.64,2024-01-15 18:15:43,6820,106.217.161.107,CO,mobile,0,none,9,610
T05376,6888,395.92,2024-01-16 05:45:52,7577,62.136.249.111,AR,mobile,0,none,6,2163
T05377,5911,348.4,2024-01-15 15:53:32,3646,142.153.76.88,CO,desktop,0,none,10,31
T05378,9441,293.03,2024-01-15 12:07:42,4109,28.50.250.45,ES,mobile,0,none,1,3586
T05379,9905,365.78,2024-01-15 13:59:05,4325,119.174.229.227,MX,desktop,0,none,6,176
T05380,9796,65.93,2024-01-15 16:52:49,8064,119.35.55.227,MX,tablet,0,none,24,225
T05381,5435,346.68,2024-01-15 18:47:16,9093,102.38.158.12,ES,mobile,0,none,19,1392
T05382,8992,22.73,2024-01-15 22:07:12,4665,160.235.150.17,ES,desktop,0,none,4,2129
T05383,3990,265.56,2024-01-15 14:41:26,4654,118.208.2.245,US,mobile,0,none,12,1694
T05384,6498,25.14,2024-01-15 08:59:45,6284,31.89.35.64,RU,mobile,1,card_testing,88,21
T05385,2215,52.08,2024-01-15 20:07:04,7176,118.214.26.182,CN,desktop,1,friendly_fraud,70,11
T05386,3303,451.76,2024-01-16 02:45:34,9628,157.230.206.243,AR,desktop,0,none,2,2449
T05387,6517,102.75,2024-01-15 22:40:09,4371,139.79.165.67,AR,desktop,0,none,21,1608
T05388,8812,113.71,2024-01-15 21:52:37,7635,11.139.233.26,US,tablet,0,none,1,201
T05389,3483,498.78,2024-01-15 12:34:41,9623,175.23.61.233,US,tablet,0,none,6,1529
T05390,2460,10.91,2024-01-16 01:46:16,9235,160.176.68.14,MX,mobile,0,none,1,474
T05391,2672,368.22,2024-01-15 16:36:26,8382,99.213.213.167,AR,desktop,0,none,10,430
T05392,1727,317.68,2024-01-16 00:36:00,7019,178.243.99.196,US,tablet,0,none,25,2857
T05393,2328,190.0,2024-01-15 13:32:48,9772,77.219.84.33,AR,desktop,0,none,8,3552
T05394,5923,462.45,2024-01-15 11:19:17,3525,134.157.0.148,MX,tablet,0,none,13,175
T05395,7235,1992.91,2024-01-15 10:06:02,6092,25.189.152.15,CN,desktop,1,account_takeover,73,11
T05396,9349,402.45,2024-01-15 17:54:29,6142,74.197.188.70,MX,tablet,0,none,11,1810
T05397,7190,452.99,2024-01-15 18:37:17,1283,119.34.82.63,AR,desktop,0,none,15,1923
T05398,1743,378.62,2024-01-15 11:15:32,6854,16.150.12.162,US,tablet,0,none,11,576
T05399,1419,86.67,2024-01-15 11:58:36,8520,15.50.75.191,AR,mobile,0,none,23,3349
T05400,3239,25.85,2024-01-15 11:04:52,9971,57.12.70.77,AR,mobile,0,none,10,941
T05401,6889,365.09,2024-01-15 15:34:13,1646,181.122.228.39,AR,mobile,0,none,16,894
T05402,8486,249.05,2024-01-16 05:02:23,9148,27.227.238.66,CO,tablet,0,none,21,898
T05403,9421,298.2,2024-01-15 19:35:30,6302,92.163.126.208,AR,mobile,0,none,7,3077
T05404,6579,255.48,2024-01-15 18:26:45,4854,74.122.252.33,BR,mobile,1,velocity_fraud,79,7
T05405,1037,258.77,2024-01-15 12:19:36,5889,18.218.134.167,CO,tablet,0,none,18,3129
T05406,5919,184.58,2024-01-16 02:05:27,6438,107.98.127.200,ES,tablet,0,none,23,234
T05407,8959,29.14,2024-01-16 04:51:19,6566,149.0.219.52,MX,tablet,0,none,11,1486
T05408,9529,139.42,2024-01-15 16:41:57,8907,179.92.199.89,AR,tablet,0,none,1,2600
T05409,1752,460.63,2024-01-15 16:34:16,6125,165.181.202.141,ES,mobile,0,none,16,1713
T05410,1888,412.94,2024-01-15 17:31:59,9034,56.234.185.93,AR,mobile,0,none,8,1162
T05411,1866,395.95,2024-01-15 16:54:25,7239,62.103.219.148,NG,mobile,1,velocity_fraud,99,18
T05412,9911,22.57,2024-01-16 06:49:12,5713,98.152.21.161,MX,desktop,0,none,4,534
T05413,7372,415.76,2024-01-15 23:54:41,4233,159.216.210.222,RU,mobile,1,velocity_fraud,79,20
T05414,6077,210.55,2024-01-15 21:03:47,6512,125.97.20.67,AR,desktop,0,none,2,1561
T05415,5845,499.84,2024-01-15 13:39:45,2219,170.108.37.179,MX,tablet,0,none,8,820
T05416,1767,63.18,2024-01-15 09:13:25,8309,130.97.13.228,ES,desktop,0,none,2,918
T05417,9183,281.72,2024-01-15 23:09:26,7317,113.231.5.178,ES,tablet,0,none,17,415
T05418,8042,255.99,2024-01-16 03:46:02,4502,120.164.16.153,US,mobile,0,none,7,3400
T05419,4688,37.68,2024-01-15 17:48:36,1892,165.22.55.217,US,desktop,0,none,6,2038
T05420,6897,497.91,2024-01-15 16:55:41,9441,142.135.244.169,CO,tablet,0,none,8,1174
T05421,5618,161.7,2024-01-15 20:14:33,4803,104.6.46.210,CO,mobile,0,none,7,3541
T05422,7041,287.67,2024-01-15 13:54:45,1178,62.93.115.10,MX,mobile,0,none,5,3574
T05423,2829,306.12,2024-01-16 02:28:38,6813,25.56.251.59,ES,desktop,0,none,13,2718
T05424,6296,184.92,2024-01-15 21:43:21,2502,149.47.238.218,MX,tablet,0,none,2,1445
T05425,5929,396.71,2024-01-15 08:06:46,5213,115.253.244.196,AR,mobile,0,none,5,1241
T05426,2471,3.14,2024-01-15 19:42:35,8808,159.52.103.238,BR,desktop,1,card_testing,98,5
T05427,5237,498.7,2024-01-15 20:20:04,4519,45.190.76.126,CO,desktop,0,none,19,1500
T05428,2478,378.29,2024-01-15 20:31:37,7306,123.89.183.105,AR,mobile,0,none,3,57
T05429,4669,250.85,2024-01-15 09:07:40,1401,151.37.30.7,AR,tablet,0,none,9,814
T05430,3760,15.98,2024-01-15 22:29:09,3176,128.192.14.100,US,desktop,0,none,3,3321
T05431,7115,188.37,2024-01-15 12:42:31,9240,85.152.56.25,ES,desktop,0,none,25,1958
T05432,6089,91.45,2024-01-16 06:38:44,5197,74.76.39.252,US,desktop,0,none,16,3039
T05433,1900,443.83,2024-01-15 12:01:51,8154,32.103.221.123,ES,tablet,0,none,16,2311
T05434,2148,264.85,2024-01-15 16:34:30,9701,138.38.78.99,ES,tablet,0,none,10,3140
T05435,3079,299.25,2024-01-15 15:40:57,4206,98.1.238.62,AR,tablet,0,none,3,1285
T05436,1753,263.08,2024-01-16 05:34:14,9956,190.140.87.234,ES,mobile,0,none,2,938
