customer_id,company_size,plan,monthly_usage,support_tickets,contract_length,monthly_revenue,churned,days_since_last_login,num_users,industry
CUST0728,Small,Basic,87.9,10,6,371.56,1,53,16,Finance
CUST0729,Enterprise,Enterprise,1454.99,3,36,2342.54,0,4,205,Finance
CUST0730,Enterprise,Enterprise,1047.26,3,24,3680.38,0,1,121,Retail
CUST0731,Enterprise,Enterprise,1035.44,2,36,1487.42,0,10,114,Finance
CUST0732,Enterprise,Enterprise,1056.95,1,36,2735.47,0,14,235,Technology
CUST0733,Enterprise,Enterprise,1280.08,1,36,5087.63,0,9,177,Manufacturing
CUST0734,Medium,Professional,311.16,5,12,1332.79,1,37,58,Retail
CUST0735,Medium,Professional,403.9,5,24,1268.24,1,22,57,Healthcare
CUST0736,Medium,Professional,440.13,3,12,1125.55,0,36,25,Technology
CUST0737,Medium,Professional,629.14,3,12,1340.81,1,29,40,Manufacturing
CUST0738,Enterprise,Enterprise,1081.0,3,24,4676.92,0,2,120,Manufacturing
CUST0739,Medium,Professional,533.72,6,24,1150.75,0,27,60,Retail
CUST0740,Medium,Professional,493.91,4,12,851.88,0,8,51,Manufacturing
CUST0741,Enterprise,Enterprise,1297.2,2,24,2337.35,0,3,130,Retail
CUST0742,Small,Basic,79.44,6,6,335.44,1,47,16,Manufacturing
CUST0743,Small,Basic,284.21,6,6,348.98,1,36,9,Manufacturing
CUST0744,Small,Basic,193.26,9,12,335.36,0,43,16,Manufacturing
CUST0745,Enterprise,Enterprise,1309.34,3,36,2121.0,0,4,133,Manufacturing
CUST0746,Small,Basic,185.25,9,12,432.61,0,35,18,Healthcare
CUST0747,Medium,Professional,376.97,5,12,984.05,0,34,44,Finance
CUST0748,Enterprise,Enterprise,796.23,1,24,4873.63,0,0,233,Technology
CUST0749,Small,Basic,150.45,2,12,397.91,0,62,19,Finance
CUST0750,Small,Basic,145.5,3,12,370.99,0,14,10,Technology
CUST0751,Small,Basic,126.7,8,6,358.67,1,21,9,Retail
CUST0752,Small,Basic,153.21,7,6,314.85,1,33,6,Healthcare
CUST0753,Small,Basic,177.16,10,12,365.95,0,49,12,Technology
CUST0754,Small,Basic,151.87,5,6,345.02,1,2,19,Healthcare
CUST0755,Medium,Professional,421.85,4,12,978.59,1,28,40,Retail
CUST0756,Small,Basic,184.38,8,6,370.58,1,57,9,Retail
CUST0757,Enterprise,Enterprise,1446.81,3,24,2410.51,0,8,174,Manufacturing
CUST0758,Enterprise,Enterprise,829.13,0,24,2938.91,0,9,154,Manufacturing
CUST0759,Enterprise,Enterprise,1188.36,2,24,2263.98,0,10,242,Technology
CUST0760,Small,Basic,53.97,4,12,370.72,0,0,15,Manufacturing
CUST0761,Enterprise,Enterprise,1309.97,0,36,3908.86,0,2,144,Technology
CUST0762,Medium,Professional,454.7,6,24,816.91,1,0,47,Manufacturing
CUST0763,Enterprise,Enterprise,1244.44,2,36,5838.29,0,6,213,Healthcare
CUST0764,Medium,Professional,314.72,4,24,1253.0,0,38,39,Retail
CUST0765,Enterprise,Enterprise,836.38,1,36,4792.7,0,5,201,Finance
CUST0766,Medium,Professional,652.4,6,12,1223.07,0,17,33,Finance
CUST0767,Enterprise,Enterprise,701.56,3,36,3478.02,0,1,236,Technology
CUST0768,Medium,Professional,498.23,5,24,1345.71,0,2,51,Healthcare
CUST0769,Small,Basic,98.65,3,12,369.69,0,3,18,Finance
CUST0770,Enterprise,Enterprise,831.59,2,24,2229.31,0,2,208,Finance
CUST0771,Small,Basic,260.13,5,12,399.8,0,13,18,Technology
CUST0772,Enterprise,Enterprise,1320.6,3,24,3054.09,0,3,185,Healthcare
CUST0773,Small,Basic,245.66,2,6,325.5,1,56,6,Retail
CUST0774,Medium,Professional,417.97,4,12,1206.61,0,25,29,Retail
CUST0775,Small,Basic,269.98,3,12,323.38,0,43,5,Manufacturing
CUST0776,Medium,Professional,538.07,1,12,969.12,0,37,46,Technology
CUST0777,Enterprise,Enterprise,1085.12,3,36,2417.52,0,5,132,Finance
CUST0778,Small,Basic,127.8,10,12,370.69,1,18,14,Technology
CUST0779,Medium,Professional,322.93,5,12,1066.79,0,35,43,Healthcare
CUST0780,Small,Basic,135.39,9,6,334.92,1,59,11,Manufacturing
CUST0781,Enterprise,Enterprise,962.9,0,36,2037.72,0,14,244,Healthcare
CUST0782,Medium,Professional,549.57,2,24,970.72,0,30,25,Technology
CUST0783,Enterprise,Enterprise,990.25,0,24,4287.41,1,11,196,Healthcare
CUST0784,Small,Basic,60.98,2,12,403.96,1,25,19,Technology
CUST0785,Small,Basic,94.64,2,6,352.22,0,22,13,Finance
CUST0786,Small,Basic,134.6,5,6,359.9,1,39,9,Technology
CUST0787,Enterprise,Enterprise,1402.71,0,36,1859.71,0,3,143,Healthcare
CUST0788,Enterprise,Enterprise,1179.64,1,36,3288.53,0,1,149,Finance
CUST0789,Small,Basic,207.36,6,6,355.31,0,16,14,Retail
CUST0790,Enterprise,Enterprise,833.95,3,24,2617.13,0,11,153,Retail
CUST0791,Small,Basic,168.44,8,12,377.92,1,4,16,Manufacturing
CUST0792,Medium,Professional,528.55,3,24,1115.9,0,16,40,Finance
CUST0793,Enterprise,Enterprise,1072.2,2,24,3441.13,0,13,175,Finance
CUST0794,Medium,Professional,476.68,3,12,1250.26,0,4,56,Manufacturing
CUST0795,Small,Basic,79.65,7,6,352.7,1,4,7,Technology
CUST0796,Small,Basic,97.66,4,12,396.32,0,69,15,Healthcare
CUST0797,Enterprise,Enterprise,1456.65,0,36,2362.95,0,15,172,Technology
CUST0798,Enterprise,Enterprise,886.98,3,36,4618.48,0,14,158,Finance
CUST0799,Small,Basic,102.4,9,12,383.6,1,3,11,Technology
CUST0800,Enterprise,Enterprise,971.86,3,36,1092.92,0,13,178,Retail
CUST0801,Enterprise,Enterprise,1437.72,1,24,4610.1,0,10,237,Manufacturing
CUST0802,Enterprise,Enterprise,1458.95,0,24,2970.96,0,12,246,Retail
CUST0803,Small,Basic,76.08,10,6,372.37,1,22,19,Technology
CUST0804,Medium,Professional,413.53,2,24,1349.45,0,18,36,Retail
CUST0805,Medium,Professional,456.44,1,24,1034.37,0,8,48,Technology
CUST0806,Medium,Professional,648.18,3,12,979.46,0,27,49,Manufacturing
CUST0807,Small,Basic,118.86,2,12,369.8,0,18,14,Manufacturing
CUST0808,Medium,Professional,484.08,5,24,1182.96,0,2,40,Manufacturing
CUST0809,Medium,Professional,456.44,2,24,1372.95,0,26,54,Healthcare
CUST0810,Medium,Professional,457.42,1,12,1290.74,0,15,54,Retail
CUST0811,Small,Basic,277.18,8,6,333.27,1,70,14,Finance
CUST0812,Small,Basic,162.73,6,12,352.92,0,26,8,Healthcare
CUST0813,Small,Basic,149.17,2,6,422.42,1,32,19,Manufacturing
CUST0814,Small,Basic,228.4,9,6,345.26,0,17,19,Finance
CUST0815,Enterprise,Enterprise,935.32,3,24,1952.81,0,5,143,Healthcare
CUST0816,Medium,Professional,657.08,5,12,1039.91,0,13,34,Technology
CUST0817,Enterprise,Enterprise,1012.49,2,24,3403.49,0,14,233,Technology
CUST0818,Small,Basic,277.19,5,12,428.51,1,11,17,Technology
CUST0819,Enterprise,Enterprise,876.45,0,24,2348.73,0,5,186,Technology
CUST0820,Medium,Professional,549.87,5,12,832.64,0,25,31,Technology
CUST0821,Small,Basic,213.5,2,12,323.69,1,49,8,Technology
CUST0822,Small,Basic,271.37,8,6,354.43,0,38,13,Finance
CUST0823,Enterprise,Enterprise,901.55,0,24,2500.07,0,10,126,Manufacturing
CUST0824,Medium,Professional,691.21,6,24,1192.57,1,30,33,Manufacturing
CUST0825,Medium,Professional,501.37,6,12,1280.29,0,0,53,Technology
CUST0826,Enterprise,Enterprise,1195.81,0,24,4106.61,0,4,131,Retail
CUST0827,Small,Basic,234.81,7,12,337.07,1,17,17,Healthcare
CUST0828,Medium,Professional,391.6,6,12,1001.44,0,21,51,Technology
CUST0829,Medium,Professional,543.23,4,12,966.24,0,33,40,Finance
CUST0830,Medium,Professional,320.84,2,12,748.26,0,13,29,Manufacturing
CUST0831,Medium,Professional,424.59,6,24,1152.04,0,12,38,Finance
CUST0832,Medium,Professional,408.74,4,12,1235.13,0,5,44,Finance
CUST0833,Small,Basic,240.08,9,12,344.83,0,2,10,Healthcare
CUST0834,Enterprise,Enterprise,905.83,3,24,2632.62,0,9,176,Manufacturing
CUST0835,Medium,Professional,378.29,2,24,1311.93,1,0,55,Manufacturing
CUST0836,Medium,Professional,688.2,3,24,1267.73,0,24,48,Retail
CUST0837,Small,Basic,98.56,8,6,316.47,0,32,6,Retail
CUST0838,Medium,Professional,560.36,4,12,1054.72,0,15,56,Healthcare
CUST0839,Enterprise,Enterprise,909.06,3,24,3139.43,0,4,192,Technology
CUST0840,Medium,Professional,459.07,5,24,1424.5,0,5,35,Retail
CUST0841,Enterprise,Enterprise,1100.52,3,36,1680.45,0,9,142,Finance
CUST0842,Small,Basic,282.5,8,6,357.64,1,39,16,Technology
CUST0843,Enterprise,Enterprise,1119.97,2,36,4776.76,0,13,100,Finance
CUST0844,Small,Basic,162.67,5,6,327.03,1,23,9,Healthcare
CUST0845,Enterprise,Enterprise,1052.58,0,36,4567.22,0,5,149,Finance
CUST0846,Small,Basic,169.47,3,6,327.38,1,1,13,Technology
CUST0847,Medium,Professional,450.27,5,12,1280.51,0,17,27,Technology
CUST0848,Enterprise,Enterprise,1499.56,1,36,4426.85,0,11,209,Manufacturing
CUST0849,Medium,Professional,482.77,6,12,997.52,0,25,47,Manufacturing
CUST0850,Small,Basic,142.11,9,6,329.28,1,65,8,Finance
CUST0851,Small,Basic,292.4,7,6,361.44,1,56,15,Finance
CUST0852,Medium,Professional,694.75,6,24,1220.03,0,6,30,Manufacturing
CUST0853,Medium,Professional,351.14,1,12,924.84,0,19,34,Healthcare
CUST0854,Enterprise,Enterprise,1085.73,1,24,4852.21,0,7,219,Retail
CUST0855,Small,Basic,241.58,5,12,337.03,0,32,5,Technology
CUST0856,Medium,Professional,648.78,5,24,1112.02,1,38,59,Technology
CUST0857,Small,Basic,252.11,5,12,413.73,1,33,17,Healthcare
CUST0858,Small,Basic,193.21,4,6,414.09,0,40,15,Technology
CUST0859,Medium,Professional,691.94,3,24,1392.27,0,23,44,Retail
CUST0860,Medium,Professional,426.37,3,24,1216.2,0,14,39,Finance
CUST0861,Small,Basic,199.72,6,6,383.04,0,64,14,Manufacturing
CUST0862,Small,Basic,226.04,8,12,365.52,0,7,20,Technology
CUST0863,Small,Basic,225.1,2,6,383.52,0,22,11,Healthcare
CUST0864,Small,Basic,155.61,9,12,352.87,0,44,10,Manufacturing
CUST0865,Small,Basic,74.33,7,12,404.82,0,6,14,Manufacturing
CUST0866,Medium,Professional,416.43,2,24,1016.5,0,13,35,Healthcare
CUST0867,Medium,Professional,571.33,2,12,1161.09,0,24,25,Finance
CUST0868,Medium,Professional,371.85,1,24,734.58,0,7,35,Manufacturing
CUST0869,Medium,Professional,347.52,4,12,974.23,0,31,34,Healthcare
CUST0870,Enterprise,Enterprise,1322.18,3,24,2954.21,0,8,196,Retail
CUST0871,Small,Basic,55.76,9,6,320.98,1,35,8,Manufacturing
CUST0872,Enterprise,Enterprise,938.69,1,36,4132.12,0,3,146,Technology
CUST0873,Small,Basic,65.98,10,12,333.92,0,15,5,Retail
CUST0874,Enterprise,Enterprise,704.26,3,24,4504.64,0,10,130,Finance
CUST0875,Medium,Professional,333.84,1,12,1271.23,0,32,35,Finance
CUST0876,Small,Basic,214.79,9,12,310.63,0,17,5,Retail
CUST0877,Medium,Professional,565.05,1,12,1074.28,1,15,47,Healthcare
CUST0878,Small,Basic,197.95,6,6,361.7,0,16,11,Finance
CUST0879,Small,Basic,150.01,3,6,375.94,0,32,13,Manufacturing
CUST0880,Medium,Professional,585.78,5,12,927.13,0,32,29,Finance
CUST0881,Enterprise,Enterprise,1471.21,1,24,1358.52,0,2,180,Manufacturing
CUST0882,Small,Basic,277.31,6,12,404.21,0,18,18,Retail
CUST0883,Small,Basic,287.95,3,12,361.88,0,22,8,Finance
CUST0884,Medium,Professional,520.62,5,24,1371.91,0,6,56,Healthcare
CUST0885,Small,Basic,169.22,4,12,415.4,1,33,17,Finance
CUST0886,Medium,Professional,321.15,6,24,1292.77,0,40,33,Retail
CUST0887,Medium,Professional,619.39,5,24,933.96,0,18,51,Finance
CUST0888,Medium,Professional,462.61,3,24,1295.64,0,5,39,Manufacturing
CUST0889,Medium,Professional,521.66,4,24,1171.27,0,0,30,Technology
CUST0890,Medium,Professional,462.19,5,12,1080.18,0,12,33,Manufacturing
CUST0891,Medium,Professional,542.95,2,12,954.66,0,33,59,Technology
CUST0892,Small,Basic,173.88,4,12,368.95,0,47,9,Finance
CUST0893,Enterprise,Enterprise,932.05,3,24,2331.15,0,9,163,Healthcare
CUST0894,Medium,Professional,674.17,5,12,1260.97,1,31,50,Technology
CUST0895,Medium,Professional,656.08,2,24,1142.57,0,25,46,Technology
CUST0896,Medium,Professional,464.29,4,12,1337.33,0,0,37,Technology
CUST0897,Small,Basic,184.11,6,6,370.55,0,13,17,Healthcare
CUST0898,Small,Basic,77.67,6,6,332.3,1,5,16,Manufacturing
CUST0899,Medium,Professional,683.88,3,24,1190.05,0,7,27,Manufacturing
CUST0900,Medium,Professional,500.74,6,24,1222.42,1,24,33,Retail
CUST0901,Enterprise,Enterprise,741.63,2,24,4537.83,0,13,132,Technology
CUST0902,Medium,Professional,399.1,2,24,1137.98,1,32,43,Technology
CUST0903,Enterprise,Enterprise,858.73,0,36,1104.82,0,5,167,Healthcare
CUST0904,Medium,Professional,409.54,2,12,1157.36,0,9,34,Retail
CUST0905,Small,Basic,105.44,8,6,330.28,1,61,6,Retail
CUST0906,Medium,Professional,584.63,2,24,1317.95,0,20,44,Manufacturing
CUST0907,Small,Basic,168.01,3,12,323.24,1,55,6,Finance
CUST0908,Small,Basic,132.8,7,6,383.3,1,67,14,Manufacturing
CUST0909,Medium,Professional,352.19,6,12,945.29,1,38,38,Finance
CUST0910,Enterprise,Enterprise,759.9,2,24,4420.13,0,9,148,Retail
CUST0911,Medium,Professional,656.63,5,24,1280.82,0,22,34,Finance
CUST0912,Medium,Professional,509.51,5,24,730.49,0,1,32,Manufacturing
CUST0913,Medium,Professional,617.76,6,12,1281.46,0,12,33,Healthcare
CUST0914,Medium,Professional,475.1,5,12,1139.77,0,24,59,Manufacturing
CUST0915,Medium,Professional,536.85,1,12,1160.75,0,32,42,Manufacturing
CUST0916,Small,Basic,92.78,2,6,342.63,1,68,12,Retail
CUST0917,Medium,Professional,556.97,2,12,795.8,0,13,42,Technology
CUST0918,Medium,Professional,588.83,4,24,1373.83,0,39,48,Technology
CUST0919,Medium,Professional,370.69,1,24,788.53,0,34,25,Technology
CUST0920,Small,Basic,254.21,5,6,360.19,1,41,17,Retail
CUST0921,Medium,Professional,447.46,4,24,1276.13,0,5,50,Retail
CUST0922,Small,Basic,211.89,2,6,348.62,1,39,10,Manufacturing
CUST0923,Enterprise,Enterprise,1064.02,3,24,4582.16,0,3,148,Finance
CUST0924,Medium,Professional,344.01,1,12,944.71,0,2,25,Finance
CUST0925,Small,Basic,185.59,7,6,310.07,1,10,5,Technology
CUST0926,Enterprise,Enterprise,823.61,0,36,2056.98,0,8,213,Manufacturing
CUST0927,Small,Basic,85.46,5,12,321.79,1,3,6,Technology
CUST0928,Small,Basic,221.69,3,12,401.06,1,62,14,Manufacturing
CUST0929,Small,Basic,140.12,3,6,379.08,0,5,14,Technology
CUST0930,Medium,Professional,657.25,6,12,1119.76,0,19,46,Finance
CUST0931,Small,Basic,283.22,3,12,339.24,0,0,8,Healthcare
CUST0932,Enterprise,Enterprise,1351.72,0,36,3814.05,0,13,137,Finance
CUST0933,Small,Basic,138.15,9,12,346.36,1,54,15,Healthcare
CUST0934,Medium,Professional,453.27,5,12,1469.62,0,31,46,Manufacturing
CUST0935,Medium,Professional,510.78,6,24,1183.17,0,14,39,Manufacturing
CUST0936,Small,Basic,289.4,3,12,323.13,0,7,11,Finance
CUST0937,Enterprise,Enterprise,894.0,1,36,3707.96,0,1,135,Healthcare
CUST0938,Enterprise,Enterprise,997.35,0,36,3283.66,0,2,136,Technology
CUST0939,Enterprise,Enterprise,761.65,3,24,4217.15,0,4,107,Retail
CUST0940,Medium,Professional,589.02,4,24,1001.09,0,0,58,Manufacturing
CUST0941,Small,Basic,52.72,8,6,317.85,1,58,6,Finance
CUST0942,Enterprise,Enterprise,917.46,0,24,4042.83,0,12,228,Healthcare
CUST0943,Medium,Professional,629.0,5,12,994.25,0,38,50,Finance
CUST0944,Medium,Professional,558.66,2,24,853.1,0,17,50,Manufacturing
CUST0945,Small,Basic,66.33,2,6,354.43,1,39,15,Technology
CUST0946,Medium,Professional,525.5,4,12,1123.58,1,2,27,Finance
CUST0947,Enterprise,Enterprise,1100.17,2,36,1241.86,0,12,102,Technology
CUST0948,Medium,Professional,500.87,2,12,1229.96,0,1,31,Finance
CUST0949,Medium,Professional,331.5,6,24,1104.48,0,5,27,Manufacturing
CUST0950,Enterprise,Enterprise,1057.98,1,36,1828.11,0,10,136,Finance
CUST0951,Enterprise,Enterprise,891.29,0,36,5658.03,0,4,210,Retail
CUST0952,Small,Basic,174.73,9,6,335.26,1,40,5,Manufacturing
CUST0953,Small,Basic,94.8,9,6,353.14,0,33,13,Healthcare
CUST0954,Enterprise,Enterprise,1477.34,3,24,2504.32,0,1,213,Healthcare
CUST0955,Medium,Professional,449.47,6,24,1102.97,0,26,33,Healthcare
CUST0956,Enterprise,Enterprise,1259.8,0,24,2662.5,0,4,110,Healthcare
CUST0957,Small,Basic,217.29,7,12,356.61,1,59,17,Healthcare
CUST0958,Enterprise,Enterprise,1433.97,3,24,4738.4,0,13,219,Retail
CUST0959,Small,Basic,78.58,9,12,373.76,0,4,15,Healthcare
CUST0960,Small,Basic,65.6,7,12,323.39,0,55,11,Manufacturing
CUST0961,Small,Basic,113.02,4,12,330.46,1,10,5,Finance
CUST0962,Medium,Professional,509.91,6,24,882.91,0,16,44,Healthcare
CUST0963,Small,Basic,99.65,8,6,416.69,1,61,18,Technology
CUST0964,Enterprise,Enterprise,1358.41,1,36,4380.44,0,2,211,Finance
CUST0965,Medium,Professional,305.67,4,24,1113.91,0,9,45,Retail
CUST0966,Small,Basic,285.83,4,12,413.27,0,57,18,Healthcare
CUST0967,Small,Basic,200.24,5,6,334.13,1,44,11,Retail
CUST0968,Enterprise,Enterprise,712.95,2,36,1722.3,0,3,247,Finance
CUST0969,Medium,Professional,345.35,2,24,1235.65,0,29,47,Manufacturing
CUST0970,Medium,Professional,553.64,6,24,1024.47,0,39,35,Finance
CUST0971,Enterprise,Enterprise,782.94,0,36,4405.87,0,14,126,Technology
CUST0972,Medium,Professional,345.8,4,24,1412.6,0,7,51,Technology
CUST0973,Medium,Professional,503.02,3,12,1407.83,0,16,50,Manufacturing
CUST0974,Medium,Professional,310.5,3,12,772.07,0,33,25,Manufacturing
CUST0975,Small,Basic,188.93,8,6,379.53,0,24,10,Retail
CUST0976,Enterprise,Enterprise,1481.88,1,36,4669.77,0,12,247,Manufacturing
CUST0977,Small,Basic,207.86,8,6,380.78,0,33,12,Retail
CUST0978,Enterprise,Enterprise,1203.12,1,24,4454.37,0,0,152,Finance
CUST0979,Enterprise,Enterprise,1486.73,2,24,2471.03,0,5,120,Retail
CUST0980,Small,Basic,242.6,2,12,381.84,1,35,12,Finance
CUST0981,Medium,Professional,342.83,3,12,1367.9,0,16,31,Finance
CUST0982,Small,Basic,172.76,2,6,351.88,1,52,16,Technology
CUST0983,Small,Basic,252.14,4,12,369.24,1,38,18,Technology
CUST0984,Medium,Professional,493.56,5,24,1239.21,0,38,27,Finance
CUST0985,Medium,Professional,514.38,5,12,773.49,0,32,41,Finance
CUST0986,Enterprise,Enterprise,875.81,1,24,1186.54,0,8,129,Finance
CUST0987,Enterprise,Enterprise,1296.16,3,36,2784.95,0,13,189,Finance
CUST0988,Enterprise,Enterprise,1469.5,0,36,4812.23,0,9,164,Manufacturing
CUST0989,Enterprise,Enterprise,1352.71,0,36,3813.75,0,12,224,Finance
CUST0990,Small,Basic,196.72,6,12,350.81,1,67,7,Retail
CUST0991,Small,Basic,68.16,7,6,346.16,1,47,15,Technology
CUST0992,Small,Basic,166.34,7,6,394.2,1,29,15,Healthcare
CUST0993,Small,Basic,229.07,3,12,328.32,0,53,11,Manufacturing
CUST0994,Small,Basic,174.66,6,12,333.67,1,53,15,Manufacturing
CUST0995,Small,Basic,121.26,2,6,350.87,1,59,15,Manufacturing
CUST0996,Small,Basic,73.78,8,12,311.92,1,38,6,Manufacturing
CUST0997,Medium,Professional,457.33,6,12,1033.01,0,29,60,Healthcare
CUST0998,Enterprise,Enterprise,810.99,2,24,4671.01,0,13,126,Technology
CUST0999,Small,Basic,283.53,2,6,383.42,0,33,16,Technology
CUST1000,Small,Basic,117.48,4,12,354.74,0,17,14,Technology
CUST1001,Small,Basic,209.23,3,12,365.69,0,66,9,Technology
CUST1002,Medium,Professional,390.33,3,24,834.35,0,18,56,Retail
CUST1003,Medium,Professional,577.99,1,12,1060.78,1,31,40,Healthcare
CUST1004,Medium,Professional,436.18,5,12,877.78,0,33,54,Technology
CUST1005,Enterprise,Enterprise,1431.3,1,24,2727.73,0,11,179,Healthcare
CUST1006,Enterprise,Enterprise,922.27,1,24,4704.6,0,9,231,Manufacturing
CUST1007,Medium,Professional,396.22,4,12,1013.29,0,11,34,Retail
CUST1008,Medium,Professional,441.77,2,12,1132.45,0,9,53,Manufacturing
CUST1009,Medium,Professional,559.45,6,12,1053.32,1,27,28,Manufacturing
CUST1010,Medium,Professional,343.67,1,24,1090.65,0,15,42,Finance
CUST1011,Small,Basic,118.86,8,6,320.17,1,50,6,Finance
CUST1012,Medium,Professional,439.05,3,12,1030.0,0,38,42,Finance
CUST1013,Small,Basic,92.56,3,6,442.05,1,21,20,Technology
CUST1014,Small,Basic,94.38,6,6,322.5,1,9,5,Manufacturing
CUST1015,Medium,Professional,489.03,1,12,1121.25,0,1,55,Technology
CUST1016,Enterprise,Enterprise,779.99,2,24,4015.42,0,14,234,Healthcare
CUST1017,Enterprise,Enterprise,710.85,2,36,2427.37,0,9,165,Healthcare
CUST1018,Enterprise,Enterprise,818.32,3,24,5412.53,0,7,223,Retail
CUST1019,Small,Basic,139.85,3,12,331.47,0,24,5,Finance
CUST1020,Medium,Professional,694.93,5,24,928.77,0,11,42,Manufacturing
CUST1021,Enterprise,Enterprise,947.46,0,36,3677.73,0,10,200,Healthcare
CUST1022,Medium,Professional,415.36,1,24,1224.78,0,31,54,Technology
CUST1023,Medium,Professional,421.46,3,12,1013.2,0,4,34,Finance
CUST1024,Medium,Professional,495.35,1,12,1241.41,0,27,38,Technology
CUST1025,Small,Basic,288.42,6,6,332.65,0,18,9,Technology
CUST1026,Medium,Professional,399.49,6,24,1091.3,0,40,30,Finance
CUST1027,Enterprise,Enterprise,838.64,3,36,1868.01,0,10,125,Manufacturing
CUST1028,Medium,Professional,420.42,1,12,1216.41,0,19,37,Finance
CUST1029,Medium,Professional,355.44,4,12,1073.71,0,20,49,Manufacturing
CUST1030,Medium,Professional,311.07,5,24,1324.04,0,1,52,Healthcare
CUST1031,Small,Basic,195.08,7,6,333.94,0,16,9,Manufacturing
CUST1032,Enterprise,Enterprise,1236.06,3,36,1970.88,0,14,113,Retail
CUST1033,Small,Basic,191.36,7,12,320.01,1,7,8,Technology
CUST1034,Medium,Professional,354.56,6,24,921.79,0,40,28,Retail
CUST1035,Medium,Professional,345.88,1,12,860.18,0,9,25,Healthcare
CUST1036,Medium,Professional,456.29,1,24,1271.12,0,19,40,Technology
CUST1037,Enterprise,Enterprise,1387.45,0,36,4815.61,0,13,239,Finance
CUST1038,Small,Basic,169.04,6,6,376.57,0,37,12,Technology
CUST1039,Medium,Professional,485.59,4,12,1225.09,1,9,42,Retail
CUST1040,Small,Basic,60.66,7,12,363.89,0,17,17,Manufacturing
CUST1041,Small,Basic,137.21,10,6,370.71,1,49,10,Manufacturing
CUST1042,Medium,Professional,586.07,2,24,1059.25,0,17,47,Finance
CUST1043,Enterprise,Enterprise,1470.04,1,36,1522.24,0,8,117,Healthcare
CUST1044,Medium,Professional,317.97,6,12,1177.33,0,10,47,Healthcare
CUST1045,Medium,Professional,342.17,2,12,1192.21,0,24,55,Technology
CUST1046,Enterprise,Enterprise,1053.22,2,24,2361.37,0,0,115,Manufacturing
CUST1047,Small,Basic,98.93,9,6,450.11,1,56,19,Healthcare
CUST1048,Small,Basic,71.5,2,6,351.15,1,12,10,Finance
CUST1049,Enterprise,Enterprise,972.57,3,24,2441.13,0,6,192,Finance
CUST1050,Enterprise,Enterprise,1341.28,3,24,4393.65,0,13,228,Retail
CUST1051,Medium,Professional,499.48,1,12,855.62,0,38,33,Technology
CUST1052,Small,Basic,66.99,4,12,349.04,1,36,14,Technology
CUST1053,Small,Basic,195.69,6,6,332.16,1,3,14,Retail
CUST1054,Small,Basic,186.77,7,6,335.23,1,7,15,Manufacturing
CUST1055,Enterprise,Enterprise,976.68,0,24,2400.03,0,13,244,Technology
CUST1056,Enterprise,Enterprise,783.25,3,24,3254.12,0,7,241,Retail
CUST1057,Medium,Professional,513.67,4,12,1278.09,0,1,39,Manufacturing
CUST1058,Small,Basic,187.39,3,12,377.53,1,56,17,Technology
CUST1059,Enterprise,Enterprise,890.54,0,24,3880.24,0,0,194,Retail
CUST1060,Medium,Professional,330.64,2,12,763.53,1,28,25,Retail
CUST1061,Small,Basic,169.68,3,12,333.34,1,9,12,Technology
CUST1062,Small,Basic,228.28,7,12,414.34,1,70,16,Retail
CUST1063,Medium,Professional,321.6,4,12,1229.12,0,39,42,Finance
CUST1064,Small,Basic,235.48,5,12,345.98,0,15,9,Technology
CUST1065,Small,Basic,288.26,2,12,370.49,0,63,12,Finance
CUST1066,Small,Basic,119.77,8,6,431.74,1,63,17,Healthcare
CUST1067,Small,Basic,183.12,6,12,324.88,0,4,6,Manufacturing
CUST1068,Enterprise,Enterprise,1305.8,2,24,2193.92,0,13,186,Healthcare
CUST1069,Enterprise,Enterprise,1386.81,3,36,4472.55,0,13,241,Technology
CUST1070,Enterprise,Enterprise,805.5,0,24,4561.57,0,8,166,Retail
CUST1071,Small,Basic,59.65,6,12,345.07,1,46,12,Healthcare
CUST1072,Enterprise,Enterprise,1368.8,1,36,4560.07,0,14,103,Healthcare
CUST1073,Small,Basic,152.15,3,6,329.25,0,35,6,Manufacturing
CUST1074,Small,Basic,114.89,9,12,324.28,1,16,7,Retail
CUST1075,Small,Basic,221.11,9,6,334.8,1,40,6,Finance
CUST1076,Small,Basic,185.11,2,12,327.23,1,30,13,Finance
CUST1077,Medium,Professional,528.15,6,24,1002.88,1,26,32,Technology
CUST1078,Enterprise,Enterprise,967.99,3,36,5168.51,0,11,136,Manufacturing
CUST1079,Medium,Professional,664.75,1,12,1110.1,0,6,35,Healthcare
CUST1080,Medium,Professional,451.54,5,12,1087.71,0,2,57,Healthcare
CUST1081,Small,Basic,191.35,10,6,354.22,1,53,7,Finance
CUST1082,Enterprise,Enterprise,953.55,1,36,2633.19,0,9,235,Technology
CUST1083,Small,Basic,223.27,9,6,361.45,1,52,16,Healthcare
CUST1084,Medium,Professional,479.59,4,12,822.9,0,14,29,Healthcare
CUST1085,Enterprise,Enterprise,1184.44,2,24,2114.41,0,10,162,Finance
CUST1086,Medium,Professional,659.95,4,12,921.05,0,0,57,Technology
CUST1087,Small,Basic,258.46,2,6,354.91,0,21,20,Manufacturing
CUST1088,Medium,Professional,350.98,6,24,1079.51,1,35,58,Finance
CUST1089,Small,Basic,68.44,7,6,385.09,0,57,15,Healthcare
CUST1090,Medium,Professional,593.38,6,12,1279.28,0,37,52,Manufacturing
